SMILES,Name,hit
CC(C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)C(=O)C(O)CC1(C)C,ASTAXANTHIN,0.0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,CEPHALEXIN,0.0
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,OXIGLUTATIONE,0.0
CC12CC(OC1=O)C1(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C1C2,WILFORLIDE A,0.0
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,LINDANE,0.0
CCCNC(C)(C)COC(=O)c1ccccc1.Cl,MEPRYLCAINE HYDROCHLORIDE,0.0
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,PHENOBARBITAL,0.0
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,TAMSULOSIN HYDROCHLORIDE,0.0
Cc1nccnc1N1CCCCC1.O=S(=O)(O)O,MODALINE SULFATE,0.0
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,AMPIROXICAM,0.0
Nc1ccc(S(N)(=O)=O)cc1,SULFANILAMIDE,0.0
CCN(CC)CC(=O)Nc1c(C)cccc1C.Cl,LIDOCAINE HYDROCHLORIDE,0.0
O=C(O)c1ccc(S(=O)(=O)N(Cl)Cl)cc1,HALAZONE,0.0
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CORTISONE,0.0
CCN(CC)CCOc1ccc2c(c1)C(=O)c1cc(OCCN(CC)CC)ccc1-2,TILORONE,0.0
C=C1C2CCC3(C)C(c4ccoc4)OC(=O)CC13OC1CC(O)C(C)(C)C(CC(=O)OC)C12C,3alpha-HYDROXY-3-DEOXYANGOLENSIC ACID METHYL ESTER,0.0
CC(=O)Oc1cccc(O)c1,RESORCINOL MONOACETATE,0.0
Cc1nccc2c1[nH]c1ccccc12,HARMANE,0.0
Nc1ccc(S(=O)(=O)[O-])cc1.Nc1ccc(S(=O)(=O)[O-])cc1.[Zn+2],SULFANILATE ZINC,0.0
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12,HYCANTHONE,0.0
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,BENZTHIAZIDE,0.0
Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,EPIGALLOCATECHIN,0.0
Brc1c(NC2=NCCN2)ccc2nccnc12,BRIMONIDINE,0.0
OCc1ccccc1,BENZYL ALCOHOL,0.0
COc1ccc(C=O)cc1,4-ANISALDEHYDE,0.0
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,FLURBIPROFEN,0.0
NC(Cc1ccc(O)c(O)c1)C(=O)O,LEVODOPA,0.0
COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,METHYL CHOLATE,0.0
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,BENZBROMARONE,0.0
CN1CCN2c3ccccc3Cc3ccccc3C2C1.Cl,MIANSERIN HYDROCHLORIDE,0.0
CN(C)c1cnccn1.O=S(=O)(O)O,AMPYZINE SULFATE,0.0
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,OLEANOLIC ACID,0.0
O=C1C=C2C=CC3CC2(O1)C1CCCCN31,SECURININE,0.0
CC(=O)Oc1ccccc1C(=O)O,ASPIRIN,0.0
O=c1[nH]c(=O)c2ccccc2o1,CARSALAM,0.0
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,COLCHICEINE,0.0
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nn2)cc1,SULFACHLORPYRIDAZINE,0.0
COC1C(O)C(C)OC(OC2CCC3(C=O)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)C1O,PERUVOSIDE,0.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,FENBUFEN,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,GENISTEIN,0.0
O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KAEMPFEROL,0.0
CNC(C)(C)Cc1ccccc1.O=S(=O)(O)O,MEPHENTERMINE SULFATE,0.0
C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O=[N+]([O-])[O-],METHYLATROPINE NITRATE,0.0
COc1cc(O)ccc1C(C)=O,ISOPEONOL,0.0
OCCN1CC(O)C(O)C(O)C1CO,MIGLITOL,0.0
CCC(C)(C)O,AMYLENE HYDRATE,0.0
Cc1cccc(C(=O)O)c1O,HYDROXYTOLUIC ACID,0.0
O=C(O)CCNC(=O)c1ccccc1,BETAMIPRON,0.0
CC1NC(=O)C2CCCN2C(=O)C(CC(N)=O)NC(=O)C2CSSCC(N)C(=O)NC3CSSCC(NC1=O)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)O)CSSCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CCC(=O)O)NC3=O)C(=O)N2,LINACLOTIDE (1 mg/ml),0.0
C=CC[N+]1(C2CC3C4CCC5CC(O)C(N6CCOCC6)CC5(C)C4CCC3(C)C2OC(C)=O)CCCC1.[Br-],ROCURONIUM BROMIDE,0.0
CCCCC(CC)COC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,OCTOCRYLENE,0.0
CN(C)CCC=C1c2ccccc2COc2ccccc21.Cl,DOXEPIN HYDROCHLORIDE,0.0
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],GENTIAN VIOLET,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,TENOXICAM,0.0
CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C.[Br-],PROPANTHELINE BROMIDE,0.0
N=C(N)NCCCCNC(=N)N.O=S(=O)(O)O,ARCAINE SULFATE,0.0
N.N.O=C1O[Pt]OC(=O)C12CCC2,CARBOPLATIN,0.0
OCC1OC(OC2(CCl)OC(CCl)C(O)C2O)C(O)C(O)C1Cl,SUCRALOSE,0.0
CC(C(=O)O)c1cccc(Oc2ccccc2)c1,FENOPROFEN,0.0
COc1cc(C(=S)N2CCOCC2)ccc1O,VANITIOLIDE,0.0
Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,BACLOFEN HYDROCHLORIDE (+/-),0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21,RAMIPRIL,0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1.Cl,DELAPRIL HYDROCHLORIDE,0.0
O=c1c2ccccc2oc2ccccc12,XANTHONE,0.0
C#CCCCCCCCCCCCC(O)CC(O)COC(C)=O.C=CCCCCCCCCCCCC(O)CC(O)COC(C)=O,AVOCATIN A,0.0
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,BUMETANIDE,0.0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,SULFADOXINE,0.0
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,FlUMAZENIL,0.0
CCNC1(c2cccs2)CCCCC1=O.Cl,TILETAMINE HYDROCHLORIDE,0.0
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1.[Br-],VECURONIUM BROMIDE,0.0
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,HYDROCHLOROTHIAZIDE,0.0
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1.Cl,PHENTOLAMINE HYDROCHLORIDE,0.0
CCC1C(=O)OCC1Cc1cncn1C.O=[N+]([O-])O,PILOCARPINE NITRATE,0.0
Cl.c1ccc2c(c1)CCCC2C1=NCCN1,TETRAHYDROZOLINE HYDROCHLORIDE,0.0
Cl.O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,NALTREXONE HYDROCHLORIDE,0.0
C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,LUPEOL,0.0
Cc1cn[nH]c1,FOMEPIZOLE,0.0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,BICALUTAMIDE,0.0
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,DIAZOXIDE,0.0
O=C(O)C1=CC(O)C(O)C(O)C1,SHIKIMIC ACID,0.0
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1.O=C(O)C=CC(=O)O,KETOTIFEN FUMARATE,0.0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CANDESARTAN,0.0
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,HYDROXYPROGESTERONE,0.0
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,HESPERETIN,0.0
CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1,SOLIDAGENONE,0.0
CC(C)N1CCN(c2ccc(OCC3COC(Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,TERCONAZOLE,0.0
C=CCSCC(N)C(=O)O,L-DEOXYALLIIN,0.0
CN(C)C(=N)NC(=N)N.Cl,METFORMIN HYDROCHLORIDE,0.0
C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+],THIAMYLAL SODIUM,0.0
Cc1ccc(N=CN(C)C=Nc2ccc(C)cc2C)c(C)c1,AMITRAZ,0.0
NC(=O)N1c2ccccc2C=Cc2ccccc21,CARBAMAZEPINE,0.0
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,LACTULOSE,0.0
O=c1cccc2n1CC1CNCC2C1,CYTISINE,0.0
Cl.Nc1ncnc(Nc2ccc(Cl)cc2)n1,CHLORAZANIL HYDROCHLORIDE,0.0
Cl.c1ccc(C2CN3CCSC3=N2)cc1,LEVAMISOLE HYDROCHLORIDE,0.0
Cn1cnc([N+](=O)[O-])c1Sc1[nH]cnc2ncnc1-2,AZATHIOPRINE,0.0
COc1ccc(-c2cc(=O)c3ccccc3o2)cc1,4'-METHOXYFLAVONE,0.0
COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1cccc(c1)Oc1ccc(c(O)c1)CC3N(C)CC2)N(C)CC4.Cl.Cl,BERBAMINE HYDROCHLORIDE,0.0
Br.Cn1c(=O)c2c(ncn2C)n(C)c1=O,CAFFEINE HYDROBROMIDE,0.0
COc1ccc(C(=O)O)c(O)c1OC,"2-HYDROXY-3,4-DIMETHOXYBENZOIC ACID",0.0
O=c1c(O)cc(C2Oc3cc(O)cc(O)c3CC2O)cc2c(C3Oc4cc(O)cc(O)c4CC3O)cc(O)c(O)c12,THEAFLAVIN,0.0
Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,SKYRIN,0.0
C(=CN1CCN(C(c2ccccc2)c2ccccc2)CC1)Cc1ccccc1,CINNARAZINE,0.0
CC1C(=O)OC2C1CCC1(C)CCC(=O)C(C)C21,ARTEPAULIN,0.0
Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1.Cl,XYLOMETAZOLINE HYDROCHLORIDE,0.0
CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IRBESARTAN,0.0
CC(=O)OCC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,RETINYL ACETATE,0.0
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CCN3CCC(OC1=O)C23,RETRORSINE,0.0
N=C1NCCC(C2NC(=O)C(=CNC(N)=O)NC(=O)C(CNC(=O)CC(N)CCCN)NC(=O)C(CO)NC(=O)C(N)CNC2=O)N1.O=S(=O)(O)O,CAPREOMYCIN SULFATE [4mM],0.0
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,TRIAMCINOLONE,0.0
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,GESTODENE,0.0
COc1ccc(CNc2nc(N3CCCC3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,AVANAFIL,0.0
CC(=CCO)CCC(C)CCCC(C)CCCC(C)C,PHYTOL,0.0
COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O,FISSINOLIDE,0.0
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1.CS(=O)(=O)O,ISOETHARINE MESYLATE,0.0
CC(N)C12CC3CC(CC(C3)C1)C2.Cl,RIMANTADINE HYDROCHLORIDE,0.0
CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C,"CHOLESTAN-3beta,5alpha,6beta-TRIOL",0.0
COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,PANTOPRAZOLE,0.0
COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1,OXONITINE,0.0
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)C=CC(=O)O,IRSOGLADINE MALEATE,0.0
COc1c(OC)c2occc2c2oc(=O)ccc12,PIMPINELLIN,0.0
O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O,CHLOROGENIC ACID,0.0
Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,RESVERATROL,0.0
O=S(=O)([O-])NC1CCCCC1.[Na+],SODIUM CYCLAMATE,0.0
COC1=CC(=O)OC(C=Cc2ccccc2)C1,KAWAIN,0.0
OCC1CCCN2CCCCC12,LUPININE,0.0
CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,ESTRADIOL BENZOATE,0.0
CC1COC2=C1C(=O)C(=O)c1c2ccc2c1CCCC2(C)C,CRYPTOTANSHINONE,0.0
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,DEFERASIROX ,0.0
c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,ANTAZOLINE,0.0
O=C(Oc1ccccc1C(=O)O)c1ccccc1O,SALSALATE,0.0
CNCC(O)c1cccc(O)c1.Cl,L-PHENYLEPHRINE HYDROCHLORIDE,0.0
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O.Cl,BENAZEPRIL HYDROCHLORIDE,0.0
NCCO.NCCO.O[AsH]O[AsH]O,ARSENIC TRIOXIDE DIETHANOLAMINE SALT,0.0
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,MELATONIN,0.0
Cc1ccccc1OCC(O)CO,MEPHENESIN,0.0
NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,ACADESINE,0.0
Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,ISOXICAM,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,NICARDIPINE HYDROCHLORIDE,0.0
CNCCC(Oc1ccccc1C)c1ccccc1.Cl,ATOMOXETINE HYDROCHLORIDE,0.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1,PECTOLINARIN,0.0
Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+],CLOXACILLIN SODIUM,0.0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,DYPHYLLINE,0.0
Oc1c(I)cc(I)c2cccnc12,IODOQUINOL,0.0
Cc1cc(=O)oc2cc(O)c(O)cc12,4-METHYLESCULETIN,0.0
CC(N)CCCC(C)(C)O.Cl,HEPTAMINOL HYDROCHLORIDE,0.0
CC(C)(O)C(Cl)(Cl)Cl,CHLOROBUTANOL,0.0
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,DOXOFYLLINE,0.0
CCC(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C,KHAYASIN C,0.0
COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,NILVADIPINE,0.0
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1.Cl.Cl,RANOLAZINE DIHYDROCHLORIDE,0.0
Cc1cc2c(cc1C(=O)c1ccc(C(=O)O)cc1)C(C)(C)CCC2(C)C,BEXAROTENE,0.0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1.O=C(O)C=CC(=O)O,BROMPHENIRAMINE MALEATE,0.0
CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1.O=C(O)C=CC(=O)O,BISOPROLOL FUMARATE,0.0
NNC(=O)c1ccncc1,ISONIAZID,0.0
COc1cc(C=O)cc(OC)c1OC,"3,4,5-TRIMETHOXYBENZALDEHYDE",0.0
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)([O-])OP(=O)([O-])O)C(O)C1O.[Na+].[Na+],ADENOSINE TRIPHOSPHATE DISODIUM,0.0
CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,NADOLOL,0.0
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,CELLOBIOSE (D[+]),0.0
COc1ccc2c(=O)cc(-c3ccccc3OC)oc2c1,"7,2'-DIMETHOXYFLAVONE",0.0
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,TRIOXSALEN,0.0
CNCC(O)C(O)C(O)C(O)CO.Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,FLUNIXIN MEGLUMINE,0.0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,PROBENECID,0.0
O=c1c(O)c(-c2ccccc2)oc2ccccc12,3-HYDROXYFLAVONE,0.0
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,PHTHALYLSULFATHIAZOLE,0.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC.Cl,VERAPAMIL HYDROCHLORIDE,0.0
COc1ccc2c(=O)c(OC)c(-c3ccccc3)oc2c1,"3,7-DIMETHOXYFLAVONE",0.0
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,CARISOPRODOL,0.0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1.Cl,BUFLOMEDIL HYDROCHLORIDE,0.0
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,LEVOSULPIRIDE,0.0
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1ccnc1,CLIMBAZOLE,0.0
CC1=C2N=C(C=C3N=C(C(C)=C4N=C(C(CC(N)=O)C4(C)CCC(=O)NCC(C)OP(=O)(O)OC4C(CO)OC(n5c[n+]([Co]C#N)c6cc(C)c(C)cc65)C4O)C4(C)N=C1C(CCC(N)=O)C4(C)CC(N)=O)C(CCC(N)=O)C3(C)C)C(CCC(N)=O)C2(C)CC(N)=O,CYANOCOBALAMIN,0.0
O=C([O-])C=CC(=O)[O-].[Fe+2],FERROUS FUMARATE,0.0
Cl.NCCc1cc(O)c(O)cc1O,OXIDOPAMINE HYDROCHLORIDE,0.0
CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],PIPENZOLATE BROMIDE,0.0
NCCc1ccc(O)cc1,TYRAMINE,0.0
COc1ccc(C(=O)O)cc1,p-ANISIC ACID,0.0
COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O,BERGENIN,0.0
CCCCC(=O)C1CCCC=C1C(=O)O,SEDANOIC ACID,0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CLOFIBRATE,0.0
Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1,"EPIAFZELECHIN (2R,3R)(-)",0.0
Nc1ncnc2[nH]cnc12,ADENINE,0.0
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,CHLORMADINONE ACETATE,0.0
Cl.NCCS,CYSTEAMINE HYDROCHLORIDE,0.0
CCCCCCCCCCC(C(=O)O)C1(C(=O)O)CCC(=O)O1,SPICULISPORIC ACID,0.0
COc1cc(O)c(C(C)=O)c(OC)c1,XANTHOXYLIN,0.0
C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,LYNESTRENOL,0.0
CC(C)C(O)=C1C(=O)OC(c2ccoc2)C2(C)C(O)C(O)C34OC5(C)OC3(C12)C(O)C1(O)C(O)C2(C)CC1(O5)C4(C)C2CC(=O)O,HYDROLYSIS PRODUCT OF BUSSEIN,0.0
CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1,ETEBENECID,0.0
Cc1c[nH]cn1,4-METHYLIMIDAZOLE,0.0
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,CYCLOPAMINE,0.0
CC=NN(C)C=O,GYROMITRIN,0.0
CCOC(=O)NNc1nncc2ccccc12.Cl,TODRALAZINE HYDROCHLORIDE,0.0
Cc1ccc(O)cc1,CRESOL,0.0
CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3.Cl,APOMORPHINE HYDROCHLORIDE,0.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,TRANDOLAPRIL,0.0
COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC.CS(=O)(=O)O,DOXAZOSIN MESYLATE,0.0
COc1ccc2c(c1)OCC(Cc1ccc(O)c(OC)c1)C2=O,"DEOXYSAPPANONE B 7,3'-DIMETHYL ETHER",0.0
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1.O,GANCICLOVIR HYDRATE,0.0
O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,MYRICETIN,0.0
COc1cc2ccc(=O)oc2c2ccoc12,SPHONDIN,0.0
CC(CS)C(=O)N1CCCC1C(=O)O,CAPTOPRIL,0.0
CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,TROXERUTIN,0.0
CN1C(=O)CC(c2ccccc2)C1=O,PHENSUCCIMIDE,0.0
FC(F)(Cl)C(F)(F)Cl,CRYOFLURANE,0.0
Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,SULFATHIAZOLE,0.0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,MALATHION,0.0
CCCCOC(=O)c1ccc(O)cc1,BUTYL PARABEN,0.0
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+],METHYLPREDNISOLONE SODIUM SUCCINATE,0.0
CCC(CO)NCCNC(CC)CO.Cl.Cl,ETHAMBUTOL HYDROCHLORIDE,0.0
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,IDEBENONE,0.0
COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,APIXABAN,0.0
CCCc1cc(=O)[nH]c(=S)[nH]1,PROPYLTHIOURACIL,0.0
CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1,TEBUCONAZOLE,0.0
CS(C)(=O)=O,DIMETHYLSULFONE,0.0
O=S(=O)([O-])CCCS(=O)(=O)[O-].[Na+].[Na+],EPRODISATE DISODIUM,0.0
CCC(=O)OC(CC(=O)O)C[N+](C)(C)C.[Cl-],LEVOCARNITINE PROPIONATE HYDROCHLORIDE,0.0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1-c1c(C2Oc3cc(O)cc(O)c3CC2OC(=O)c2cc(O)c(O)c(O)c2)cc(O)c(O)c1O)c1cc(O)c(O)c(O)c1,"2',2'-BISEPIGALLOCATECHIN DIGALLATE",0.0
CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O,"ABSCISIC ACID (cis,trans; +/-)",0.0
CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O,RUTIN,0.0
Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12.[K+],PEMIROLAST POTASSIUM,0.0
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,PRASUGREL,0.0
COc1ccc2c(c1)OCC(=Cc1ccc(OC)c(O)c1)C2=O,SAPPANONE A DIMETHYL ETHER,0.0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C.[I-],ISOPROPAMIDE IODIDE,0.0
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,ETODOLAC,0.0
Br.COC(=O)C1=CCCN(C)C1,ARECOLINE HYDROBROMIDE,0.0
Cc1ccc(S(=O)(=O)[N-]Cl)cc1.[Na+],CHLORAMINE-T,0.0
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,PREDNISOLONE,0.0
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,PHENYLBUTAZONE,0.0
COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,MEBENDAZOLE,0.0
CC(O)C(N)C(=O)O,THREONINE (L),0.0
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,NIMODIPINE,0.0
COc1ccc(-c2nc3cc(C4=NNC(=O)CC4C)ccc3[nH]2)cc1,PIMOBENDAN,0.0
COc1cc(C=CC(N)=O)cc(OC)c1OC,CINTRIAMIDE,0.0
CC(=O)NCCc1ccc(O)c(-c2c(O)c(O)c3c(c2O)C(=O)c2c(cc(O)c(C(=O)O)c2C(=O)O)C3=O)c1,LACCAIC ACID A,0.0
CC=CC(=O)N(CC)c1ccccc1C,CROTAMITON,0.0
O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,EPICATECHIN MONOGALLATE,0.0
Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc1)N2C=O.[Ca+2],LEUCOVORIN CALCIUM,0.0
O=C1O[Bi](O)Oc2ccccc21,BISMUTH SUBSALICYLATE,0.0
COC1=CC2C3Cc4ccc(OC)c(O)c4C2(CCN3C)CC1=O,SINOMENINE,0.0
