Name,SMILES,hit_inh,hit_kill
ostarine,C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,0.0,0.0
S15535,C1C(Cc2ccccc12)N1CCN(CC1)c1cccc2OCCOc12,0.0,0.0
SB-203580,C[S@@](=O)c1ccc(cc1)-c1nc(c([nH]1)-c1ccc(F)cc1)-c1ccncc1 |&1:1|,0.0,0.0
Ro-04-5595,COc1cc2CCN(C)[C@@H](CCc3ccc(Cl)cc3)c2cc1O |&1:9|,0.0,0.0
oxyphenbutazone,CCCC[C@H]1C(=O)N(N(C1=O)c1ccc(O)cc1)c1ccccc1 |r|,0.0,0.0
NBI-74330-(+/-),"CCOc1ccc(cc1)-n1c(nc2ncccc2c1=O)[C@@H](C)N(Cc1cccnc1)C(=O)Cc1ccc(F)c(c1)C(F)(F)F |&1:20,r|",0.0,0.0
WAY-170523,Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(c1)C(=O)NO,0.0,0.0
PF-05175157,[H]n1c(C)nc2ccc(cc12)C(=O)N1CCC2(CC1)Cc1cnn(C(C)C)c1C(=O)C2,0.0,0.0
acoziborole,CC1(C)OB(O)c2cc(NC(=O)c3ccc(F)cc3C(F)(F)F)ccc12,0.0,0.0
frentizole,COc1ccc2nc(NC(=O)Nc3ccccc3)sc2c1,0.0,0.0
REV-5901,"CCCCC[C@@H](O)c1cccc(OCc2ccc3ccccc3n2)c1 |&1:5,r|",0.0,0.0
MK-0557,Fc1ccccc1-n1ccc(NC(=O)[C@H]2CC[C@]3(CC2)OC(=O)c2ccncc32)n1 |r|,0.0,0.0
OXA-06,Fc1ccccc1CNCc1ccc(cc1)-c1ccnc2[nH]ccc12,0.0,0.0
urethane,CCOC(N)=O,0.0,0.0
gabazine,COc1ccc(cc1)-c1ccc(=N)n(CCCC(O)=O)n1,0.0,0.0
BL-5583,OC(=O)c1cc2ccccc2s1,0.0,0.0
roquinimex,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,0.0,0.0
omeprazole-sulfide,COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,0.0,0.0
pirmenol,"C[C@H]1CCC[C@@H](C)N1CCC[C@@](O)(c1ccccc1)c1ccccn1 |a:1,5,&1:11|",0.0,0.0
teicoplanin-A2-3,CC(C)CCCCCCCC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(C[C@H]4NC(=O)[C@H](N)c5ccc(O)c(Oc6cc(O)cc(c6)[C@H](NC4=O)C(=O)N[C@H]4c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O)[C@@H]1NC(=O)[C@@H](NC4=O)c2ccc(O)c(c2)-c2c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc2[C@@H](NC1=O)C(O)=O)c5)cc3Cl,0.0,0.0
AK-7,Brc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N2CCCCCC2)c1,0.0,0.0
SKF-38393,Oc1cc2CCNC[C@@H](c3ccccc3)c2cc1O |&1:8|,0.0,0.0
doconexent-ethyl-ester,CCOC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC,0.0,0.0
azelaic-acid,OC(=O)CCCCCCCC(O)=O,0.0,0.0
propylthiouracil,CCCc1cc(=O)[nH]c(=S)[nH]1,0.0,0.0
ipragliflozin-L-proline,OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(F)c(Cc2cc3ccccc3s2)c1,0.0,0.0
AC-261066,CCCCOCCOc1nc(sc1C)-c1ccc(C(O)=O)c(F)c1,0.0,0.0
8-M-PDOT,"CCC(=O)N[C@H]1CCc2cccc(OC)c2C1 |&1:5,r|",0.0,0.0
lauric-acid,CCCCCCCCCCCC(O)=O,0.0,0.0
ceramide,CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO)NC(C)=O,0.0,0.0
dicycloverine,CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,0.0,0.0
GW-7647,CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(O)=O,0.0,0.0
naxagolide,CCCN1CCO[C@H]2[C@H]1CCc1ccc(O)cc21,0.0,0.0
GSK-LSD-1,C1[C@@H](NC2CCNCC2)[C@@H]1c1ccccc1,0.0,0.0
PF-03882845,OC(=O)c1ccc2C3=NN([C@@H](C4CCCC4)C3CCc2c1)c1ccc(C#N)c(Cl)c1 |t:7|,0.0,0.0
levocarnitine,C[N+](C)(C)C[C@H](O)CC(O)=O,0.0,0.0
dopamine,NCCc1ccc(O)c(O)c1,0.0,0.0
TEN-010,CN1CCN(CCCNC(=O)C[C@@H]2N=C(c3c(C)c(C)sc3-n3c(C)nnc23)c2ccc(Cl)cc2)CC1 |c:13|,0.0,0.0
cresol,Cc1ccc(O)cc1,0.0,0.0
revefenacin,CN(CCN1CCC(CC1)OC(=O)Nc1ccccc1-c1ccccc1)C(=O)c1ccc(CN2CCC(CC2)C(N)=O)cc1,0.0,0.0
L-NAME,COC(=O)[C@@H](N)CCCNC(N)=N[N+]([O-])=O,0.0,0.0
cyclizine,CN1CCN(CC1)C(c1ccccc1)c1ccccc1,0.0,0.0
diquafosol,O[C@@H]1[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n2ccc(=O)[nH]c2=O)O[C@H]([C@@H]1O)n1ccc(=O)[nH]c1=O,0.0,0.0
ONO-8130,CC(C)CN(c1cc2CCCc2cc1OCc1ccc(cc1)C(O)=O)S(=O)(=O)c1nc(C)cs1,0.0,0.0
alagebrium,Cc1sc[n+](CC(=O)c2ccccc2)c1C,0.0,0.0
TAK-901,CCS(=O)(=O)c1cccc(c1)-c1cc(C(=O)NC2CCN(C)CC2)c(C)c2[nH]c3ncc(C)cc3c12,0.0,0.0
albendazole,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,0.0,0.0
bevirimat-dimeglumine,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)CC(C)(C)C(O)=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(O)=O,0.0,0.0
SP-100030,FC(F)(F)c1cc(NC(=O)c2cnc(Cl)nc2C(F)(F)F)cc(c1)C(F)(F)F,0.0,0.0
OAC2,O=C(Nc1ccc2[nH]ccc2c1)c1ccccc1,0.0,0.0
indatraline,CN[C@@H]1C[C@H](c2ccccc12)c1ccc(Cl)c(Cl)c1,0.0,0.0
gepon,"CC(C)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCCCN)NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](N)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(O)=O)C(O)=O |a:3,11,20,51,69,80,100,118,&1:7,&2:31,&3:42,&4:60,&5:71,&6:74,&7:89,&8:109|",0.0,0.0
WAY-207024,CC(C)(C)c1ccc(cc1)-c1nc2c(cccc2[nH]1)N1CCN(Cc2ccc3nccnc3c2)CC1,0.0,0.0
silodosin,C[C@H](Cc1cc2CCN(CCCO)c2c(c1)C(N)=O)NCCOc1ccccc1OCC(F)(F)F,0.0,0.0
S-3304,Cc1ccc(cc1)C#Cc1ccc(s1)S(=O)(=O)N[C@H](Cc1c[nH]c2ccccc12)C(O)=O,0.0,0.0
TGX-221,"C[C@@H](Nc1ccccc1)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1 |&1:1,r|",0.0,0.0
CP-724714,COCC(=O)NC\C=C\c1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1,0.0,0.0
endoxifen,CC\C(=C(/c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,0.0,0.0
selexipag,CC(C)N(CCCCOCC(=O)NS(C)(=O)=O)c1cnc(-c2ccccc2)c(n1)-c1ccccc1,0.0,0.0
diarylpropionitrile,"Oc1ccc(C[C@@H](C#N)c2ccc(O)cc2)cc1 |&1:6,r|",0.0,0.0
kasugamycin,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(O)=O,0.0,0.0
noretynodrel,"C[C@]12CC[C@H]3[C@@H](CCC4=C3CCC(=O)C4)[C@@H]1CC[C@@]2(O)C#C |a:1,18,&1:4,&2:5,&3:15,c:8|",0.0,0.0
salicylamide,NC(=O)c1ccccc1O,0.0,0.0
lithium-acetoacetate,CC(=O)CC(O)=O,0.0,0.0
moexipril,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(O)=O,0.0,0.0
PSI-6130,C[C@@]1(F)[C@H](O)[C@@H](CO)O[C@H]1n1ccc(N)nc1=O,0.0,0.0
GS-9973,C1CN(CCO1)c1ccc(Nc2nc(cn3ccnc23)-c2ccc3c[nH]nc3c2)cc1,0.0,0.0
dinoprost,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,0.0,0.0
trabodenoson,O[C@@H]1[C@@H](CO[N+]([O-])=O)O[C@H]([C@@H]1O)n1cnc2c(NC3CCCC3)ncnc12,0.0,0.0
isometheptene-mucate,"CN[C@@H](C)CCC=C(C)C |&1:2,r|",0.0,0.0
isoflurane,"FC(F)O[C@@H](Cl)C(F)(F)F |&1:4,r|",0.0,0.0
CR8-(R),CC[C@H](CO)Nc1nc(NCc2ccc(cc2)-c2ccccn2)c2ncn(C(C)C)c2n1,0.0,0.0
escin,CC=C(C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(O)=O)[C@](C)(CO)[C@@H]5CC[C@@]34C)[C@@H]2CC1(C)C |c:21|,0.0,0.0
metergoline,CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2[C@H]1Cc1cn(C)c3cccc2c13,0.0,0.0
FG-4592,Cc1nc(C(=O)NCC(O)=O)c(O)c2ccc(Oc3ccccc3)cc12,0.0,0.0
PTC-209,COc1cc(Br)c(Nc2nc(cs2)-c2c(C)nc3ncccn23)c(Br)c1,0.0,0.0
PI3Kd-IN-2,COc1ncc(cc1NS(C)(=O)=O)-c1nc(nc2c(CN3CCC(CC3)C(C)(C)O)cc(F)cc12)N1CCOCC1,0.0,0.0
CCT245737,FC(F)(F)c1cnc(Nc2cnc(cn2)C#N)cc1NC[C@H]1CNCCO1,0.0,0.0
pelitinib,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,0.0,0.0
salirasib,CC(C)=CCC\C(C)=C\CC\C(C)=C\CSc1ccccc1C(O)=O,0.0,0.0
PCA-4248,"COC(=O)C1=C(C)NC(C)=C([C@@H]1C)C(=O)OCCSc1ccccc1 |&1:11,r,c:4,9|",0.0,0.0
eletriptan,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0.0,0.0
tinidazole,CCS(=O)(=O)CCn1c(C)ncc1[N+]([O-])=O,0.0,0.0
melphalan-n-oxide,N[C@@H](Cc1ccc(cc1)[N+]([O-])(CCCl)CCCl)C(O)=O,0.0,0.0
PG-9,"C[C@@H](C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)N2C)c1ccc(Br)cc1 |&1:5,7,10,&2:1,r,TLB:13:12:8.9:5.6.11|",0.0,0.0
PD-168077,Cc1cccc(c1)C(=O)NCN1CCN(CC1)c1ccccc1C#N,0.0,0.0
PNU-282987,Clc1ccc(cc1)C(=O)N[C@H]1CN2CCC1CC2,0.0,0.0
CGP-53353,Fc1ccc(Nc2cc3C(=O)NC(=O)c3cc2Nc2ccc(F)cc2)cc1,0.0,0.0
nonoxynol-9,CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,0.0,0.0
levothyroxine,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(O)=O,0.0,0.0
"5-amino-3-D-ribofuranosylthiazolo[4,5-d]pyrimidin-2,7(3H,6H)-dione",Nc1nc(=O)c2sc(=O)n([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2[nH]1,0.0,0.0
rolziracetam,O=C1CCC2CCC(=O)N12,0.0,0.0
yoda-1,Clc1cccc(Cl)c1CSc1nnc(s1)-c1cnccn1,0.0,0.0
CYM-5442,CCOc1ccc(cc1OCC)-c1nc(no1)-c1cccc2[C@@H](CCc12)NCCO |&1:22|,0.0,0.0
maltobionic-acid,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(O)=O,0.0,0.0
Ro-08-2750,Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C)c2cc1C=O,0.0,0.0
vitamin-E,CC(C)CCC[C@@H](C)CCC[C@@H](C)CCC[C@]1(C)CCc2c(C)c(O)c(C)c(C)c2O1,0.0,0.0
benzoylpas,OC(=O)c1ccc(NC(=O)c2ccccc2)cc1O,0.0,0.0
OTX015,Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)Nc1ccc(O)cc1)c1nnc(C)n-21)c1ccc(Cl)cc1 |c:8|,0.0,0.0
AMG-PERK-44,Cc1ccc2cc(ccc2n1)-c1c(C)ccc(C(=O)c2c(-c3ccccc3)n(C)n(-c3ccccc3)c2=O)c1N,0.0,0.0
aspartame,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)CC(O)=O,0.0,0.0
necrostatin-2,CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,0.0,0.0
mefloquine,O[C@H]([C@H]1CCCCN1)c1cc(nc2c(cccc12)C(F)(F)F)C(F)(F)F,0.0,0.0
NXY-059,CC(C)(C)[N+](\[O-])=C\c1ccc(cc1S(O)(=O)=O)S(O)(=O)=O,0.0,0.0
adavivint,CC(C)CC(=O)Nc1cncc(c1)-c1ccc2[nH]nc(-c3nc4cncc(-c5cccc(F)c5)c4[nH]3)c2c1,0.0,0.0
azaguanine-8,Nc1nc2nn[nH]c2c(=O)[nH]1,0.0,0.0
clobetasone-butyrate,"CCCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@]12C)C(=O)CCl |c:18,t:14|",0.0,0.0
BETP,"CC[S@](=O)c1nc(cc(n1)C(F)(F)F)-c1cccc(OCc2ccccc2)c1 |&1:2,r|",0.0,0.0
MK-3697,COc1ccc(CNC(=O)c2cc(ncc2-c2nccs2)-c2cncc(C)c2)nc1OC,0.0,0.0
mirtazapine,"CN1CCN2[C@@H](C1)c1ccccc1Cc1cccnc21 |&1:5,r|",0.0,0.0
D-serine,N[C@H](CO)C(O)=O,0.0,0.0
ACPC,NC1(CC1)C(O)=O,0.0,0.0
cibenzoline,"C1[C@@H](C2=NCCN2)C1(c1ccccc1)c1ccccc1 |r,t:2|",0.0,0.0
LTB4,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,0.0,0.0
letosteine,"CCOC(=O)CSCC[C@H]1N[C@@H](CS1)C(O)=O |&1:9,&2:11,r|",0.0,0.0
K145,CCCCOc1ccc(CC\C=C2/SC(=O)N(CCN)C2=O)cc1,0.0,0.0
doramectin,"[H][C@@]12OC\C3=C/C=C/[C@H](C)[C@H](O[C@@]4([H])C[C@H](OC)[C@@H](O[C@@]5([H])C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)\C(C)=C\C[C@]4([H])C[C@@]([H])(C[C@@]5(O[C@H](C6CCCCC6)[C@@H](C)C=C5)O4)OC(=O)[C@]([H])(C=C(C)[C@H]1O)[C@@]23O |c:4,58,t:6,37,68|",0.0,0.0
vatinoxan,[H][C@@]12C[C@@]3(CNC(=O)N3CCNS(C)(=O)=O)CCN1CCc1c2oc2ccccc12,0.0,0.0
benzoin,"O[C@@H](C(=O)c1ccccc1)c1ccccc1 |&1:1,r|",0.0,0.0
GW-0742,Cc1nc(sc1CSc1ccc(OCC(O)=O)c(C)c1)-c1ccc(c(F)c1)C(F)(F)F,0.0,0.0
glyburide,COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,0.0,0.0
OT-R-antagonist-1,CO\N=C1\C[C@H](N(C1)C(=O)c1ccc(cc1)-c1ccccc1C)C(=O)NC[C@@H](O)c1ccccc1,0.0,0.0
captamine,CN(C)CCS,0.0,0.0
telaprevir,CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1,0.0,0.0
DMAB-anabaseine,CN(C)c1ccc(\C=C2/CCCN=C2c2cccnc2)cc1 |c:12|,0.0,0.0
DWK-1339,COCCCc1ccc2oc(cc2c1)-c1ccc(OC)c(OC)c1,0.0,0.0
thiostrepton,"CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O |c:7,41,61|",0.0,0.0
pirquinozol,OCc1cc2c3ccccc3[nH]c(=O)n2n1,0.0,0.0
levonorgestrel,CC[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C |t:9|,0.0,0.0
ansamitocin-p-3,"[H][C@@]12O[C@@]1(C)[C@H](CC(=O)N(C)c1cc(C\C(C)=C\C=C\[C@@H](OC)[C@@]3(O)C[C@]([H])(OC(=O)N3)[C@H]2C)cc(OC)c1Cl)OC(=O)C(C)C |t:17,19|",0.0,0.0
alclometasone-dipropionate,"CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H](Cl)CC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C |a:14,17,19,28,30,31,34,&1:8,&2:18,c:26,t:22|",0.0,0.0
JNJ-42041935,OC(=O)c1cnn(c1)-c1nc2cc(Cl)c(OC(F)(F)F)cc2[nH]1,0.0,0.0
ZM-336372,CN(C)c1cccc(c1)C(=O)Nc1ccc(C)c(NC(=O)c2ccc(O)cc2)c1,0.0,0.0
presatovir,Cc1cn2nc(cc2nc1N1CC[C@H](N)C1)[C@@H]1CCCCN1C(=O)c1cc(Cl)ccc1NS(C)(=O)=O,0.0,0.0
SR-3677,CN(C)CCOc1cc(ccc1NC(=O)[C@H]1COc2ccccc2O1)-c1cn[nH]c1 |&1:15|,0.0,0.0
etoxybamide,OCCCC(=O)NCCO,0.0,0.0
PETCM,"O[C@@H](Cc1ccncc1)C(Cl)(Cl)Cl |&1:1,r|",0.0,0.0
bergenin,COc1c(O)cc2C(=O)O[C@@H]3[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]3c2c1O,0.0,0.0
letrazuril,"Fc1ccc(cc1)[C@@H](C#N)c1c(Cl)cc(cc1Cl)-n1ncc(=O)[nH]c1=O |&1:7,r|",0.0,0.0
avacopan,Cc1ccc(NC(=O)[C@H]2CCCN([C@H]2c2ccc(NC3CCCC3)cc2)C(=O)c2c(C)cccc2F)cc1C(F)(F)F,0.0,0.0
aripiprazole-lauroxil,CCCCCCCCCCCC(=O)OCN1C(=O)CCc2ccc(OCCCCN3CCN(CC3)c3cccc(Cl)c3Cl)cc12,0.0,0.0
ML213,"Cc1cc(C)c(NC(=O)[C@@H]2C[C@H]3CC[C@@H]2C3)c(C)c1 |&1:11,14,&2:9,r|",0.0,0.0
trichloroacetic-acid,OC(=O)C(Cl)(Cl)Cl,0.0,0.0
U-18666A,CCN(CC)CCO[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CCC4=O)[C@@H]3CC=C2C1 |c:27|,0.0,0.0
merbromin,O[Hg]c1c(O)c(Br)cc2c(-c3ccccc3C(O)=O)c3cc(Br)c(=O)cc3oc12,0.0,0.0
glecaprevir,[H]\C1=C([H])/C(F)(F)c2nc3ccccc3nc2O[C@@]2([H])CN(C(=O)[C@@]([H])(NC(=O)O[C@]3([H])CCC[C@@]3([H])OC1)C(C)(C)C)[C@@]([H])(C2)C(=O)N[C@@]1(C[C@@]1([H])C(F)F)C(=O)NS(=O)(=O)C1(C)CC1 |t:1|,0.0,0.0
SN-2,"Cc1cc(C)c(C2=NO[C@@H]3[C@H]4CC[C@H](C4)[C@H]23)c(C)c1 |&1:9,10,13,15,t:6|",0.0,0.0
securinine,"O=C1O[C@@]23C[C@@H](C=CC2=C1)N1CCCC[C@H]31 |c:6,9|",0.0,0.0
4-aminohippuric-acid,Nc1ccc(cc1)C(=O)NCC(O)=O,0.0,0.0
almorexant,CNC(=O)[C@H](N1CCc2cc(OC)c(OC)cc2[C@@H]1CCc1ccc(cc1)C(F)(F)F)c1ccccc1,0.0,0.0
fenclonine-(+/-),N[C@@H](Cc1ccc(Cl)cc1)C(O)=O |&1:1|,0.0,0.0
tolterodine,CC(C)N(CC[C@H](c1ccccc1)c1cc(C)ccc1O)C(C)C,0.0,0.0
atosiban,"CCOc1ccc(C[C@H]2NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](NC2=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCCN)C(=O)NCC(N)=O)cc1 |a:8,17,21,33,37,41,50,54,&1:29|",0.0,0.0
pyrvinium-pamoate,CN(C)c1ccc2[n+](C)c(\C=C\c3cc(C)n(c3C)-c3ccccc3)ccc2c1,0.0,0.0
degarelix,CC(C)C[C@H](NC(=O)[C@@H](Cc1ccc(NC(N)=O)cc1)NC(=O)[C@H](Cc1ccc(NC(=O)[C@@H]2CC(=O)NC(=O)N2)cc1)NC(=O)[C@H](CO)NC(=O)[C@@H](Cc1cccnc1)NC(=O)[C@@H](Cc1ccc(Cl)cc1)NC(=O)[C@@H](Cc1ccc2ccccc2c1)NC(C)=O)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.0,0.0
CP-673451,COCCOc1ccc2n(cnc2c1)-c1ccc2cccc(N3CCC(N)CC3)c2n1,0.0,0.0
PF-573228,CS(=O)(=O)c1cccc(CNc2nc(Nc3ccc4NC(=O)CCc4c3)ncc2C(F)(F)F)c1,0.0,0.0
oxotremorine-sesquifumarate,O=C1CCCN1CC#CCN1CCCC1,0.0,0.0
emiglitate,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,0.0,0.0
BMS-986142,Cc1c(cccc1-n1c(=O)n(C)c2c(F)cccc2c1=O)-c1c(F)cc(C(N)=O)c2[nH]c3C[C@H](CCc3c12)C(C)(C)O,0.0,0.0
primaquine,COc1cc(N[C@@H](C)CCCN)c2ncccc2c1 |r|,0.0,0.0
coumarin,O=c1ccc2ccccc2o1,0.0,0.0
genipin,"COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1CC=C2CO |c:13,t:4|",0.0,0.0
A-784168,FC(F)(F)c1cccnc1N1CCC(=CC1)C(=O)Nc1ccc(cc1)S(=O)(=O)C(F)(F)F |c:14|,0.0,0.0
N-oxydiethylenebenzothiazole-2-sulfenamide,C1CN(CCO1)Sc1nc2ccccc2s1,0.0,0.0
radafaxine,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,0.0,0.0
GANT-61,CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1,0.0,0.0
khellin,COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,0.0,0.0
fedratinib,Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C,0.0,0.0
TP-0903,CN(C)S(=O)(=O)c1ccccc1Nc1nc(Nc2ccc(CN3CCN(C)CC3)cc2)ncc1Cl,0.0,0.0
cariprazine,CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc(Cl)c2Cl)CC1 |r|,0.0,0.0
furamidine,NC(=N)c1ccc(cc1)-c1ccc(o1)-c1ccc(cc1)C(N)=N,0.0,0.0
PK-THPP,CCCC(=O)C1CCN(CC1)c1ncnc2CCN(Cc12)C(=O)c1ccc(cc1)-c1ccccc1,0.0,0.0
tetrandrine,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(Oc5cc6[C@H](Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34,0.0,0.0
tozasertib,CN1CCN(CC1)c1cc(Nc2cc(C)n[nH]2)nc(Sc2ccc(NC(=O)C3CC3)cc2)n1,0.0,0.0
dexniguldipine,"COC(=O)C1=C(C)NC(C)=C([C@@H]1c1cccc(c1)[N+]([O-])=O)C(=O)OCCCN1CCC(CC1)(c1ccccc1)c1ccccc1 |c:4,9|",0.0,0.0
CP-93129,O=c1ccc2[nH]cc(C3=CCNCC3)c2[nH]1 |t:8|,0.0,0.0
ribostamycin,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0.0,0.0
